config,fk_diff_pos_mm,fk_diff_rot_deg,fk_ours_ms,fk_rdk_ms,ik_pieper_pos_mm,ik_pieper_rot_arcsec,ik_pieper_n_sols,ik_pieper_ms,ik_dls_pos_mm,ik_dls_rot_arcsec,ik_dls_n_sols,ik_dls_ms,ik_lm_pos_mm,ik_lm_rot_arcsec,ik_lm_n_sols,ik_lm_ms,ik_sdls_pos_mm,ik_sdls_rot_arcsec,ik_sdls_n_sols,ik_sdls_ms,ik_bfgs_pos_mm,ik_bfgs_rot_arcsec,ik_bfgs_n_sols,ik_bfgs_ms,ik_robodk_pos_mm,ik_robodk_rot_arcsec,ik_robodk_n_sols,ik_robodk_ms
rand_035,8.038873388460929e-14,0.0,0.23579970002174377,0.327499583363533,8.038873388460929e-14,0.0,4,0.30220020562410355,0.00150100588714306,4.367176193871986,1,2.243400551378727,0.0014919066210603612,0.9343597679264518,1,3.7521999329328537,0.00149219362885286,0.713972059392164,1,3.633299842476845,0.3376629591042369,55.11975149934119,1,22.260899655520916,7.902053070243849e-13,0.00434670577101264,1,0.4735998809337616
rand_036,1.2710574864626038e-13,0.0,0.09729992598295212,0.2523008733987808,3.770565843246231e-13,0.0,4,0.18410012125968933,0.2521553370865933,142.87495667500764,1,1.1959997937083244,0.2519615835933516,112.64488464247225,1,2.8329994529485703,0.2518311294147047,104.70681807242929,1,2.0784996449947357,0.16571066999122877,111.64734677643209,1,24.045499972999096,2.049518613753201e-12,0.0,1,0.529400072991848
rand_037,2.898457019905882e-13,0.0,0.24409964680671692,0.3554997965693474,9.845568954283847e-14,0.0,6,0.5760993808507919,0.06291153373071395,37.195827548291916,1,2.181299962103367,0.06266686217750735,44.10898328981177,1,2.2880006581544876,0.0625314620983996,46.688230032008526,1,1.9967006519436836,0.41329221618015344,58.365009098287075,1,13.605299405753613,2.8421709430404007e-13,0.0,1,0.5357004702091217
rand_038,2.0097183471152322e-13,1.7075472925031877e-06,0.35900063812732697,0.824599526822567,0.0,0.00434670577101264,6,0.5035996437072754,0.0038987435129341184,13.630082775476472,1,1.9078999757766724,0.004007747063431055,5.57548511401976,1,1.6889004036784172,0.0040580446625715725,8.835281208517811,1,1.9681993871927261,0.2664805205545939,56.5064641746339,1,28.468700125813484,2.21980646867526e-13,0.0,1,0.848100520670414
rand_039,9.099386826154683e-14,0.0,0.2709999680519104,0.4914999008178711,1.2789769243681803e-13,0.0,2,0.36629941314458847,0.06898253053269034,21.25169932025624,1,2.2450005635619164,0.06907902087838763,11.883472256457965,1,3.1641004607081413,0.06913321576705017,10.14577833779756,1,1.9851000979542732,0.47240251798726735,14.502083387133693,1,20.371699705719948,9.845568954283847e-14,0.0,1,0.5099000409245491
rand_040,1.556721137788958e-13,0.0,0.12330058962106705,0.2896999940276146,3.074277920629802e-13,0.0,6,0.2703005447983742,0.10832636322417274,48.43717919327734,1,1.8879994750022888,0.10791029608276755,34.629286134641745,1,1.6924003139138222,0.10755609194464708,31.146433592910338,1,3.006800077855587,0.12140335324600353,46.1924437566654,1,22.29780051857233,4.4213803636535104e-13,0.0,1,0.5562007427215576
rand_041,1.4352259737452865e-13,1.2074182697257333e-06,0.1854998990893364,0.3817994147539139,1.214175959108492e-13,0.006147170253011476,2,0.4120999947190285,0.09096837815742806,80.62588061366333,1,1.57919991761446,0.09097135793285197,82.45774053792314,1,1.6077002510428429,0.09108858251034972,83.34407003893753,1,2.001900225877762,0.367261267821808,35.40521533186015,1,14.135499484837055,9.099386826154683e-14,0.006147170253011476,1,0.39349962025880814
rand_042,2.842170943040401e-14,0.0,0.10740011930465698,0.2631004899740219,0.0,0.0,6,0.2632997930049896,0.02351047836266599,3.6861961447831053,1,0.8950000628829002,0.02359823571151994,0.9091579599626688,1,0.9106006473302841,0.023651308135059466,0.7058413126157713,1,2.241699956357479,0.4784125003987533,56.984347172694605,1,14.693200588226318,2.079451601712247e-12,0.0,1,0.5956003442406654
rand_043,0.0,0.0,0.10989978909492493,0.33690035343170166,1.7053025658242404e-13,0.00434670577101264,6,0.2389000728726387,0.20439516413321424,58.431185512699216,1,1.2026997283101082,0.20531983213986874,46.85365172363753,1,0.9073996916413307,0.20565195420212395,45.57359016331598,1,1.0770997032523155,0.46171847237158464,68.39916056320098,1,17.524300143122673,6.821210263296962e-13,0.0,1,0.7161004468798637
rand_044,8.038873388460929e-14,1.2074182697257333e-06,0.3784000873565674,0.44010020792484283,5.362597410144533e-13,0.006147170253011476,6,0.7074000313878059,0.4226552071425121,150.57492463743498,1,2.009800635278225,0.42286529965987096,123.74862056721881,1,1.8180999904870987,0.4229840117205298,124.99133478903622,1,2.0829997956752777,0.4521512591399465,154.5776806917969,1,19.454400055110455,1.1663294417691755e-12,0.0,1,0.5860999226570129
rand_045,2.7408903977723625e-13,0.0,0.20299945026636124,0.37220027297735214,1.0728960028346179e-13,0.0,6,0.29559992253780365,0.06690034243825474,187.97844394355718,1,1.8891002982854843,0.06670530838786672,66.80589833739744,1,2.058600075542927,0.06291569430849021,20.606154138747957,1,2.3893993347883224,0.3273492122702399,94.87557787050892,1,23.04739970713854,3.43714720612747e-13,0.0,1,0.49189943820238113
rand_046,1.2710574864626038e-13,0.0,0.2255002036690712,0.4417998716235161,2.5579538487363607e-13,0.00434670577101264,6,0.7835002616047859,0.14230358317351335,79.37347953376366,1,1.7502997070550919,0.1422525687868536,74.017449471494,1,1.7015999183058739,0.14221529692103488,72.80591097127089,1,2.4351002648472786,0.15069199516276874,22.58726497539348,1,20.050699822604656,3.2155493553843715e-13,0.0,1,1.1638002470135689
rand_047,3.410605131648481e-13,1.7075472925031877e-06,0.25250017642974854,0.512000173330307,2.604892696897332e-13,0.00434670577101264,8,0.4786001518368721,0.0540325377591406,10.602216841031339,1,2.517400309443474,0.06840977153352822,94.32130651823448,1,2.7250004932284355,0.013433576302224555,34.759444794930296,1,2.4962006136775017,0.420726279650958,88.05385659568866,1,41.42799973487854,3.5914965790041865e-12,0.00434670577101264,1,0.921100378036499
rand_048,6.23498720201505e-14,0.0,0.12909993529319763,0.3808997571468353,5.3644800141730896e-14,0.0,2,0.4214998334646225,0.0010874985939860317,82.67862223895862,1,3.738800063729286,0.05715117099185306,153.817036128538,1,2.456400543451309,0.06171916550969016,123.01936620765656,1,3.054499626159668,0.3330605491208651,63.3812081133434,1,97.37209975719452,2.0517183333014142e-11,0.0,1,0.5380995571613312
rand_049,6.355287432313019e-14,1.2074182697257333e-06,0.26739947497844696,0.41930004954338074,4.4938668397781776e-14,0.0,8,0.38640014827251434,0.0017858487218307636,11.450029111285364,1,1.1662999168038368,0.0019194206676577319,4.509312874556036,1,1.2365998700261116,0.0020918592744237513,6.117390382133227,1,2.6048002764582634,0.42301721133015546,42.23041680431366,1,33.078099600970745,1.3796244387938543e-13,0.0,1,0.4711998626589775
rand_050,5.684341886080802e-14,0.0,0.20490027964115143,0.3076000139117241,2.5421149729252077e-13,0.00434670577101264,4,0.3359997645020485,0.01990562201771534,45.08826821616926,1,1.3891998678445816,0.3157334086062703,111.6655804456218,1,0.8475007489323616,0.13623988457417605,26.243115068103467,1,2.198600210249424,0.4937812778429288,36.14020179490019,1,18.17119959741831,6.55550286107359e-13,0.0,1,0.6041005253791809
rand_051,2.8421709430404007e-13,0.0,0.25219935923814774,0.3150003030896187,0.0,0.0,2,0.16719941049814224,0.3725440927305902,59.08584474369758,1,0.9490000084042549,0.3769046383684746,23.923493043950433,1,0.8578002452850342,0.3802151204770171,19.683455132895414,1,1.6415994614362717,0.30949135170926495,46.065986734381994,1,30.439000576734543,5.728578676879116e-14,0.0,1,0.4345998167991638
rand_052,3.8657704262548816e-13,0.0,0.23559946566820145,0.33590011298656464,2.360884497795176e-13,0.0,6,0.46719983220100403,0.011127499163269071,69.03935889048746,1,2.209700644016266,0.013987235837162042,33.98682769774118,1,2.854200080037117,0.016090138002070143,33.52641074553419,1,3.5990001633763313,0.19073625175400852,27.384186006510802,1,20.554300397634506,2.5579538487363607e-13,0.0,1,0.5385996773838997
rand_053,8.038873388460929e-14,0.0,0.23279991000890732,0.651700422167778,1.530555893832145e-13,0.0,8,0.7726000621914864,0.07988592662084566,108.96549664776241,1,5.994999781250954,0.21232840760015026,67.85535335297881,1,2.983800135552883,0.06296424745985602,18.692873618820318,1,4.3073995038867,0.2911836303534571,155.4685195556123,1,22.119800560176373,3.4286760972377863e-12,0.0,1,0.5657998844981194
rand_054,8.038873388460929e-14,1.2074182697257333e-06,0.302300788462162,0.3815004602074623,5.076776880598643e-13,0.00434670577101264,4,0.3356998786330223,0.15383013544561994,190.75390599582812,1,3.033699467778206,0.18593440821203888,143.51365985284082,1,2.7507003396749496,0.05781178812108384,27.549153384461068,1,3.431200049817562,0.4300767050440585,76.24100950868392,1,18.795600160956383,2.4151764628944502e-12,0.00434670577101264,1,0.49110036343336105
